ros_time,recv_time_utc,map_x,map_y,map_z,map_roll,map_pitch,map_yaw,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix,gps_text,tf_ok,doback_ok,doback_age_sec,doback_ax,doback_ay,doback_az,doback_gx,doback_gy,doback_gz,doback_roll,doback_pitch,doback_yaw,doback_si,doback_accmag
1782816132.594954,2026-06-30T10:42:12.595Z,0.4116438077811903,0.38578071217808635,0.022877624669614748,9.452312396149041e-07,5.604949593831885e-08,0.29170094371441235,38.047058,-4.041774,,7,4.2,1,,chars=322016 sentences_fix=4218 failed_checksum=0 sats=7 hdop=4.2 lat=38.047058 lon=-4.041774 age_ms=359 alt_m=23.8,38.047058,-4.041774,,7,1,,chars=322016 sentences_fix=4218 failed_checksum=0 sats=7 hdop=4.2 lat=38.047058 lon=-4.041774 age_ms=359 alt_m=23.8,1,0,,,,,,,,,,,,
1782816133.581028,2026-06-30T10:42:13.581Z,0.4418116002284053,0.43368418009957715,0.022706841509367404,9.395008059473313e-07,5.778426425671806e-08,0.2962135219633855,38.047048,-4.041754,,7,4.2,1,,chars=322165 sentences_fix=4220 failed_checksum=0 sats=7 hdop=4.2 lat=38.047048 lon=-4.041754 age_ms=359 alt_m=20.5,38.047048,-4.041754,,7,1,,chars=322165 sentences_fix=4220 failed_checksum=0 sats=7 hdop=4.2 lat=38.047048 lon=-4.041754 age_ms=359 alt_m=20.5,1,0,,,,,,,,,,,,
1782816134.571417,2026-06-30T10:42:14.571Z,0.45056588334970443,0.4196966272856963,0.031232800233402455,9.13632258258215e-07,6.59692418649744e-08,0.3166635775625786,38.047039,-4.041739,,7,4.2,1,,chars=322314 sentences_fix=4222 failed_checksum=0 sats=7 hdop=4.2 lat=38.047039 lon=-4.041739 age_ms=359 alt_m=17.9,38.047039,-4.041739,,7,1,,chars=322314 sentences_fix=4222 failed_checksum=0 sats=7 hdop=4.2 lat=38.047039 lon=-4.041739 age_ms=359 alt_m=17.9,1,0,,,,,,,,,,,,
1782816135.602812,2026-06-30T10:42:15.603Z,0.4502467739984231,0.4314204739062275,0.03246757521909273,9.089341035669273e-07,6.751849523488862e-08,0.3203921163141773,38.04703,-4.04173,,7,4.2,1,,chars=322463 sentences_fix=4224 failed_checksum=0 sats=7 hdop=4.2 lat=38.047030 lon=-4.041730 age_ms=360 alt_m=15.9,38.04703,-4.04173,,7,1,,chars=322463 sentences_fix=4224 failed_checksum=0 sats=7 hdop=4.2 lat=38.047030 lon=-4.041730 age_ms=360 alt_m=15.9,1,0,,,,,,,,,,,,
1782816136.579834,2026-06-30T10:42:16.580Z,0.47086910763495976,0.469265253454215,0.03231385985001546,9.073197467270926e-07,6.805533007460238e-08,0.32167436123490667,38.047024,-4.041729,,7,4.2,1,,chars=322612 sentences_fix=4226 failed_checksum=0 sats=7 hdop=4.2 lat=38.047024 lon=-4.041729 age_ms=360 alt_m=14.3,38.047024,-4.041729,,7,1,,chars=322612 sentences_fix=4226 failed_checksum=0 sats=7 hdop=4.2 lat=38.047024 lon=-4.041729 age_ms=360 alt_m=14.3,1,0,,,,,,,,,,,,
1782816137.569857,2026-06-30T10:42:17.570Z,0.4792843341662467,0.4833011824592358,0.043061184514730545,8.616872968003566e-07,8.41929417811415e-08,0.3581566953718337,38.04702,-4.041723,,7,4.2,1,,chars=322761 sentences_fix=4228 failed_checksum=0 sats=7 hdop=4.2 lat=38.047020 lon=-4.041723 age_ms=359 alt_m=12.7,38.04702,-4.041723,,7,1,,chars=322761 sentences_fix=4228 failed_checksum=0 sats=7 hdop=4.2 lat=38.047020 lon=-4.041723 age_ms=359 alt_m=12.7,1,0,,,,,,,,,,,,
1782816138.589766,2026-06-30T10:42:18.589Z,0.4770845647357584,0.5072964060390631,0.044903836837536446,8.475662681660415e-07,8.957033351511003e-08,0.3695452952444116,38.047017,-4.041718,,7,4.2,1,,chars=322910 sentences_fix=4230 failed_checksum=0 sats=7 hdop=4.2 lat=38.047017 lon=-4.041718 age_ms=361 alt_m=11.5,38.047017,-4.041718,,7,1,,chars=322910 sentences_fix=4230 failed_checksum=0 sats=7 hdop=4.2 lat=38.047017 lon=-4.041718 age_ms=361 alt_m=11.5,1,0,,,,,,,,,,,,
1782816139.580102,2026-06-30T10:42:19.580Z,0.4769593631463878,0.48799156444834224,0.04959316504393625,7.883154165896265e-07,1.1418426360463112e-07,0.4179071629106077,38.047014,-4.041715,,7,4.2,1,,chars=323059 sentences_fix=4232 failed_checksum=0 sats=7 hdop=4.2 lat=38.047014 lon=-4.041715 age_ms=358 alt_m=10.6,38.047014,-4.041715,,7,1,,chars=323059 sentences_fix=4232 failed_checksum=0 sats=7 hdop=4.2 lat=38.047014 lon=-4.041715 age_ms=358 alt_m=10.6,1,0,,,,,,,,,,,,
1782816140.569369,2026-06-30T10:42:20.569Z,0.4649764392488539,0.5056761294404866,0.049422329683677005,7.97863077443148e-07,1.0998931296658704e-07,0.4100471580087297,38.047013,-4.041712,,7,4.2,1,,chars=323207 sentences_fix=4234 failed_checksum=0 sats=7 hdop=4.2 lat=38.047013 lon=-4.041712 age_ms=364 alt_m=9.8,38.047013,-4.041712,,7,1,,chars=323207 sentences_fix=4234 failed_checksum=0 sats=7 hdop=4.2 lat=38.047013 lon=-4.041712 age_ms=364 alt_m=9.8,1,0,,,,,,,,,,,,
1782816141.600193,2026-06-30T10:42:21.600Z,0.4528466541693552,0.5249937724873656,0.04737026723131884,8.209221529467618e-07,1.0022346983420897e-07,0.39117295981043027,38.047014,-4.041709,,7,4.2,1,,chars=323355 sentences_fix=4236 failed_checksum=0 sats=7 hdop=4.2 lat=38.047014 lon=-4.041709 age_ms=358 alt_m=9.0,38.047014,-4.041709,,7,1,,chars=323355 sentences_fix=4236 failed_checksum=0 sats=7 hdop=4.2 lat=38.047014 lon=-4.041709 age_ms=358 alt_m=9.0,1,0,,,,,,,,,,,,
1782816142.605564,2026-06-30T10:42:22.605Z,0.41428640462600985,0.5297469364418808,0.0582151619773705,8.005336414118456e-07,1.0883192961820778e-07,0.40785346866241856,38.047021,-4.041698,,7,4.2,1,,chars=323503 sentences_fix=4238 failed_checksum=0 sats=7 hdop=4.2 lat=38.047021 lon=-4.041698 age_ms=358 alt_m=8.4,38.047021,-4.041698,,7,1,,chars=323503 sentences_fix=4238 failed_checksum=0 sats=7 hdop=4.2 lat=38.047021 lon=-4.041698 age_ms=358 alt_m=8.4,1,0,,,,,,,,,,,,
1782816143.567731,2026-06-30T10:42:23.567Z,0.39723318510641314,0.5495337341801748,0.0576683412412023,8.216688393328679e-07,9.991578118571406e-08,0.39056427717798475,38.047027,-4.041689,,7,4.2,1,,chars=323651 sentences_fix=4240 failed_checksum=0 sats=7 hdop=4.2 lat=38.047027 lon=-4.041689 age_ms=356 alt_m=7.9,38.047027,-4.041689,,7,1,,chars=323651 sentences_fix=4240 failed_checksum=0 sats=7 hdop=4.2 lat=38.047027 lon=-4.041689 age_ms=356 alt_m=7.9,1,0,,,,,,,,,,,,
1782816144.620494,2026-06-30T10:42:24.620Z,0.4134390031783054,0.5183106539777892,0.07090864796082769,7.480457184060124e-07,1.3287945307532186e-07,0.45137111783611034,38.047031,-4.041678,,7,4.2,1,,chars=323799 sentences_fix=4242 failed_checksum=0 sats=7 hdop=4.2 lat=38.047031 lon=-4.041678 age_ms=358 alt_m=7.4,38.047031,-4.041678,,7,1,,chars=323799 sentences_fix=4242 failed_checksum=0 sats=7 hdop=4.2 lat=38.047031 lon=-4.041678 age_ms=358 alt_m=7.4,1,0,,,,,,,,,,,,
1782816145.615254,2026-06-30T10:42:25.615Z,0.40309397772325317,0.552348913381494,0.07020216273225927,7.46480526062392e-07,1.3363944624315963e-07,0.4526825094281349,38.047034,-4.041665,,7,4.2,1,,chars=323947 sentences_fix=4244 failed_checksum=0 sats=7 hdop=4.2 lat=38.047034 lon=-4.041665 age_ms=359 alt_m=6.9,38.047034,-4.041665,,7,1,,chars=323947 sentences_fix=4244 failed_checksum=0 sats=7 hdop=4.2 lat=38.047034 lon=-4.041665 age_ms=359 alt_m=6.9,1,0,,,,,,,,,,,,
1782816146.668751,2026-06-30T10:42:26.669Z,0.4123343232827254,0.5195349348471604,0.0700313480804339,7.358424164108838e-07,1.3887239753219979e-07,0.46161799073801635,38.047038,-4.041651,,7,4.2,1,,chars=324095 sentences_fix=4246 failed_checksum=0 sats=7 hdop=4.2 lat=38.047038 lon=-4.041651 age_ms=359 alt_m=6.6,38.047038,-4.041651,,7,1,,chars=324095 sentences_fix=4246 failed_checksum=0 sats=7 hdop=4.2 lat=38.047038 lon=-4.041651 age_ms=359 alt_m=6.6,1,0,,,,,,,,,,,,
1782816147.661408,2026-06-30T10:42:27.661Z,0.42417618339049534,0.5842731331514585,0.06986054433069368,7.046152159816199e-07,1.5492581588324576e-07,0.4880825126229064,38.047041,-4.041637,,7,4.2,1,,chars=324243 sentences_fix=4248 failed_checksum=0 sats=7 hdop=4.2 lat=38.047041 lon=-4.041637 age_ms=359 alt_m=6.2,38.047041,-4.041637,,7,1,,chars=324243 sentences_fix=4248 failed_checksum=0 sats=7 hdop=4.2 lat=38.047041 lon=-4.041637 age_ms=359 alt_m=6.2,1,0,,,,,,,,,,,,
1782816148.673811,2026-06-30T10:42:28.674Z,0.38521542701021033,0.6054269328798407,0.06968966572579732,7.194173944233004e-07,1.4718594968453905e-07,0.4754929983673962,38.047036,-4.041628,,7,4.2,1,,chars=324391 sentences_fix=4250 failed_checksum=0 sats=7 hdop=4.2 lat=38.047036 lon=-4.041628 age_ms=358 alt_m=5.9,38.047036,-4.041628,,7,1,,chars=324391 sentences_fix=4250 failed_checksum=0 sats=7 hdop=4.2 lat=38.047036 lon=-4.041628 age_ms=358 alt_m=5.9,1,0,,,,,,,,,,,,
1782816149.758808,2026-06-30T10:42:29.759Z,0.3791073419561097,0.5623301006023566,0.07880769305738161,6.700497576322719e-07,1.7394168820629793e-07,0.5178176009712633,38.047031,-4.041621,,7,4.2,1,,chars=324539 sentences_fix=4252 failed_checksum=0 sats=7 hdop=4.2 lat=38.047031 lon=-4.041621 age_ms=358 alt_m=5.6,38.047031,-4.041621,,7,1,,chars=324539 sentences_fix=4252 failed_checksum=0 sats=7 hdop=4.2 lat=38.047031 lon=-4.041621 age_ms=358 alt_m=5.6,1,0,,,,,,,,,,,,
1782816150.589971,2026-06-30T10:42:30.590Z,0.39181968803413275,0.5970550941307613,0.07867105137468752,6.672708958834861e-07,1.7552916267344277e-07,0.5202296817360313,38.047026,-4.041615,,7,4.2,1,,chars=324687 sentences_fix=4254 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041615 age_ms=361 alt_m=5.3,38.047026,-4.041615,,7,1,,chars=324687 sentences_fix=4254 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041615 age_ms=361 alt_m=5.3,1,0,,,,,,,,,,,,
1782816151.577648,2026-06-30T10:42:31.578Z,0.44024430745166365,0.5878853917243244,0.07850028871231524,6.399449584848234e-07,1.9162008200440526e-07,0.5441311442909368,38.047024,-4.041613,,7,4.2,1,,chars=324835 sentences_fix=4256 failed_checksum=0 sats=7 hdop=4.2 lat=38.047024 lon=-4.041613 age_ms=363 alt_m=5.0,38.047024,-4.041613,,7,1,,chars=324835 sentences_fix=4256 failed_checksum=0 sats=7 hdop=4.2 lat=38.047024 lon=-4.041613 age_ms=363 alt_m=5.0,1,0,,,,,,,,,,,,
1782816152.595758,2026-06-30T10:42:32.596Z,0.45664955762627163,0.6293011209383358,0.07832949101729869,6.411041578357314e-07,1.9091950360919035e-07,0.5431102955398697,38.047025,-4.041612,,7,4.2,1,,chars=324983 sentences_fix=4258 failed_checksum=0 sats=7 hdop=4.2 lat=38.047025 lon=-4.041612 age_ms=356 alt_m=4.9,38.047025,-4.041612,,7,1,,chars=324983 sentences_fix=4258 failed_checksum=0 sats=7 hdop=4.2 lat=38.047025 lon=-4.041612 age_ms=356 alt_m=4.9,1,0,,,,,,,,,,,,
1782816153.587875,2026-06-30T10:42:33.588Z,0.4723470508182994,0.6621017149448427,0.07815869238324896,6.396081010969666e-07,1.9182396951062495e-07,0.544427915817273,38.047026,-4.041612,,7,4.2,1,,chars=325131 sentences_fix=4260 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041612 age_ms=362 alt_m=4.8,38.047026,-4.041612,,7,1,,chars=325131 sentences_fix=4260 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041612 age_ms=362 alt_m=4.8,1,0,,,,,,,,,,,,
1782816154.578013,2026-06-30T10:42:34.578Z,0.48442930762562925,0.6903327832609621,0.07798788150194955,6.410663120334757e-07,1.9094235078614064e-07,0.5431436145362994,38.047026,-4.041609,,7,4.2,1,,chars=325279 sentences_fix=4262 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041609 age_ms=354 alt_m=4.7,38.047026,-4.041609,,7,1,,chars=325279 sentences_fix=4262 failed_checksum=0 sats=7 hdop=4.2 lat=38.047026 lon=-4.041609 age_ms=354 alt_m=4.7,1,0,,,,,,,,,,,,
1782816155.565897,2026-06-30T10:42:35.566Z,0.5215549601326889,0.7167232269189662,0.07781710384810296,6.298968442932022e-07,1.9776088369961437e-07,0.5530066931304961,38.047021,-4.041606,,7,4.2,1,,chars=325427 sentences_fix=4264 failed_checksum=0 sats=7 hdop=4.2 lat=38.047021 lon=-4.041606 age_ms=358 alt_m=4.7,38.047021,-4.041606,,7,1,,chars=325427 sentences_fix=4264 failed_checksum=0 sats=7 hdop=4.2 lat=38.047021 lon=-4.041606 age_ms=358 alt_m=4.7,1,0,,,,,,,,,,,,
1782816156.585111,2026-06-30T10:42:36.585Z,0.5451487710536814,0.737310997548125,0.07764631569086883,6.236226628151806e-07,2.0165779072041422e-07,0.5585734093246429,38.047013,-4.041597,,7,4.2,1,,chars=325575 sentences_fix=4266 failed_checksum=0 sats=7 hdop=4.2 lat=38.047013 lon=-4.041597 age_ms=357 alt_m=4.3,38.047013,-4.041597,,7,1,,chars=325575 sentences_fix=4266 failed_checksum=0 sats=7 hdop=4.2 lat=38.047013 lon=-4.041597 age_ms=357 alt_m=4.3,1,0,,,,,,,,,,,,
1782816157.590221,2026-06-30T10:42:37.590Z,0.5596481668737451,0.7594018305710096,0.07747551546720846,6.180270550257809e-07,2.0517426360763686e-07,0.5635544502792272,38.047012,-4.041588,,7,4.2,1,,chars=325723 sentences_fix=4268 failed_checksum=0 sats=7 hdop=4.2 lat=38.047012 lon=-4.041588 age_ms=356 alt_m=4.2,38.047012,-4.041588,,7,1,,chars=325723 sentences_fix=4268 failed_checksum=0 sats=7 hdop=4.2 lat=38.047012 lon=-4.041588 age_ms=356 alt_m=4.2,1,0,,,,,,,,,,,,
1782816158.565425,2026-06-30T10:42:38.565Z,0.5702546049483062,0.7818253222815427,0.07732178680911926,6.158466902962662e-07,2.0655503593583443e-07,0.5654995882568252,38.047019,-4.041576,,7,4.2,1,,chars=325871 sentences_fix=4270 failed_checksum=0 sats=7 hdop=4.2 lat=38.047019 lon=-4.041576 age_ms=355 alt_m=4.0,38.047019,-4.041576,,7,1,,chars=325871 sentences_fix=4270 failed_checksum=0 sats=7 hdop=4.2 lat=38.047019 lon=-4.041576 age_ms=355 alt_m=4.0,1,0,,,,,,,,,,,,
1782816159.586225,2026-06-30T10:42:39.586Z,0.5716700652007533,0.8033254906344015,0.07715096177518037,6.228980545368188e-07,2.0211097071777328e-07,0.5592175567207298,38.047025,-4.041564,,7,4.2,1,,chars=326019 sentences_fix=4272 failed_checksum=0 sats=7 hdop=4.2 lat=38.047025 lon=-4.041564 age_ms=354 alt_m=3.8,38.047025,-4.041564,,7,1,,chars=326019 sentences_fix=4272 failed_checksum=0 sats=7 hdop=4.2 lat=38.047025 lon=-4.041564 age_ms=354 alt_m=3.8,1,0,,,,,,,,,,,,
1782816160.573611,2026-06-30T10:42:40.573Z,0.5703790029168533,0.8287249984394702,0.07698014060081508,6.253282879101356e-07,2.0059362923953815e-07,0.5570581996498092,38.047033,-4.041553,,7,4.2,1,,chars=326167 sentences_fix=4274 failed_checksum=0 sats=7 hdop=4.2 lat=38.047033 lon=-4.041553 age_ms=354 alt_m=3.5,38.047033,-4.041553,,7,1,,chars=326167 sentences_fix=4274 failed_checksum=0 sats=7 hdop=4.2 lat=38.047033 lon=-4.041553 age_ms=354 alt_m=3.5,1,0,,,,,,,,,,,,
1782816161.583123,2026-06-30T10:42:41.583Z,0.5657382866079076,0.8600048665238089,0.07680930753155484,6.399712789940301e-07,1.9160415678165154e-07,0.5441079580841195,38.047038,-4.041544,,7,4.2,1,,chars=326315 sentences_fix=4276 failed_checksum=0 sats=7 hdop=4.2 lat=38.047038 lon=-4.041544 age_ms=358 alt_m=3.3,38.047038,-4.041544,,7,1,,chars=326315 sentences_fix=4276 failed_checksum=0 sats=7 hdop=4.2 lat=38.047038 lon=-4.041544 age_ms=358 alt_m=3.3,1,0,,,,,,,,,,,,
1782816162.584493,2026-06-30T10:42:42.584Z,0.5690144200402889,0.8777244886037642,0.07663849241693489,6.550858331498872e-07,1.8259577433988137e-07,0.5308462226448333,38.04704,-4.041541,,7,4.2,1,,chars=326463 sentences_fix=4278 failed_checksum=0 sats=7 hdop=4.2 lat=38.047040 lon=-4.041541 age_ms=351 alt_m=3.3,38.04704,-4.041541,,7,1,,chars=326463 sentences_fix=4278 failed_checksum=0 sats=7 hdop=4.2 lat=38.047040 lon=-4.041541 age_ms=351 alt_m=3.3,1,0,,,,,,,,,,,,
1782816163.574649,2026-06-30T10:42:43.575Z,0.5781978512086542,0.8958975153787537,0.07646767768950617,6.623717459670631e-07,1.7834961086840067e-07,0.5244903409538613,38.047045,-4.041549,,8,2.0,1,,chars=326611 sentences_fix=4280 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041549 age_ms=342 alt_m=4.4,38.047045,-4.041549,,8,1,,chars=326611 sentences_fix=4280 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041549 age_ms=342 alt_m=4.4,1,0,,,,,,,,,,,,
1782816164.568218,2026-06-30T10:42:44.568Z,0.5930141048034557,0.9175987720229808,0.07629687788625183,6.584256224173531e-07,1.8064167352686907e-07,0.5279298269806212,38.047051,-4.041561,,8,2.0,1,,chars=326759 sentences_fix=4282 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041561 age_ms=347 alt_m=5.9,38.047051,-4.041561,,8,1,,chars=326759 sentences_fix=4282 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041561 age_ms=347 alt_m=5.9,1,0,,,,,,,,,,,,
1782816165.583048,2026-06-30T10:42:45.583Z,0.6064512275740458,0.940390318659264,0.07612606880259112,6.554847051446547e-07,1.8236170754151316e-07,0.5304976546821873,38.047054,-4.041569,,8,2.0,1,,chars=326907 sentences_fix=4284 failed_checksum=0 sats=8 hdop=2.0 lat=38.047054 lon=-4.041569 age_ms=354 alt_m=6.9,38.047054,-4.041569,,8,1,,chars=326907 sentences_fix=4284 failed_checksum=0 sats=8 hdop=2.0 lat=38.047054 lon=-4.041569 age_ms=354 alt_m=6.9,1,0,,,,,,,,,,,,
1782816166.575567,2026-06-30T10:42:46.575Z,0.648601320319874,0.868586096894524,0.12964053081230695,4.887898356593718e-07,2.981393588837457e-07,0.6836152517851318,38.047053,-4.041579,,8,2.0,1,,chars=327055 sentences_fix=4286 failed_checksum=0 sats=8 hdop=2.0 lat=38.047053 lon=-4.041579 age_ms=348 alt_m=7.7,38.047053,-4.041579,,8,1,,chars=327055 sentences_fix=4286 failed_checksum=0 sats=8 hdop=2.0 lat=38.047053 lon=-4.041579 age_ms=348 alt_m=7.7,1,0,,,,,,,,,,,,
1782816167.564182,2026-06-30T10:42:47.564Z,0.6411332441505977,0.8899739818832569,0.12977929541786248,4.925307643968599e-07,2.9510305537772874e-07,0.6799838984068404,38.047048,-4.04158,,8,2.0,1,,chars=327203 sentences_fix=4288 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041580 age_ms=350 alt_m=7.7,38.047048,-4.04158,,8,1,,chars=327203 sentences_fix=4288 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041580 age_ms=350 alt_m=7.7,1,0,,,,,,,,,,,,
1782816168.581997,2026-06-30T10:42:48.582Z,0.6489298145461386,0.9232805702021665,0.1295913872184378,5.05132045863135e-07,2.8503923558688445e-07,0.6678291404303228,38.047044,-4.041579,,8,2.0,1,,chars=327351 sentences_fix=4290 failed_checksum=0 sats=8 hdop=2.0 lat=38.047044 lon=-4.041579 age_ms=350 alt_m=7.8,38.047044,-4.041579,,8,1,,chars=327351 sentences_fix=4290 failed_checksum=0 sats=8 hdop=2.0 lat=38.047044 lon=-4.041579 age_ms=350 alt_m=7.8,1,0,,,,,,,,,,,,
1782816169.570815,2026-06-30T10:42:49.571Z,0.6513491120466766,0.9714978039879942,0.12943762534590508,4.945074057866829e-07,2.935077969828898e-07,0.6780694568213016,38.047045,-4.041574,,8,2.0,1,,chars=327499 sentences_fix=4292 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041574 age_ms=350 alt_m=7.6,38.047045,-4.041574,,8,1,,chars=327499 sentences_fix=4292 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041574 age_ms=350 alt_m=7.6,1,0,,,,,,,,,,,,
1782816170.563366,2026-06-30T10:42:50.563Z,0.608342580368383,0.9771051680060908,0.12926672647196089,5.080072987767382e-07,2.8277786265627326e-07,0.6650721275862398,38.047048,-4.041572,,8,2.0,1,,chars=327647 sentences_fix=4294 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041572 age_ms=349 alt_m=7.8,38.047048,-4.041572,,8,1,,chars=327647 sentences_fix=4294 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041572 age_ms=349 alt_m=7.8,1,0,,,,,,,,,,,,
1782816171.58366,2026-06-30T10:42:51.583Z,0.585063161208234,0.9839602098794394,0.12909585377184654,5.258714898507764e-07,2.690111786554737e-07,0.648073598152056,38.047051,-4.04157,,8,2.0,1,,chars=327795 sentences_fix=4296 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041570 age_ms=356 alt_m=8.2,38.047051,-4.04157,,8,1,,chars=327795 sentences_fix=4296 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041570 age_ms=356 alt_m=8.2,1,0,,,,,,,,,,,,
1782816172.603248,2026-06-30T10:42:52.603Z,0.5629882976772532,0.9948401730023413,0.12890790593919535,5.394694008710288e-07,2.588514237423082e-07,0.6352801168021253,38.047052,-4.041569,,8,2.0,1,,chars=327943 sentences_fix=4298 failed_checksum=0 sats=8 hdop=2.0 lat=38.047052 lon=-4.041569 age_ms=349 alt_m=8.5,38.047052,-4.041569,,8,1,,chars=327943 sentences_fix=4298 failed_checksum=0 sats=8 hdop=2.0 lat=38.047052 lon=-4.041569 age_ms=349 alt_m=8.5,1,0,,,,,,,,,,,,
1782816173.563119,2026-06-30T10:42:53.563Z,0.5514464123760096,1.0080401733433806,0.12875412554309815,5.448093493190428e-07,2.549351570283191e-07,0.6302890622672195,38.047051,-4.041573,,8,2.0,1,,chars=328091 sentences_fix=4300 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041573 age_ms=354 alt_m=8.9,38.047051,-4.041573,,8,1,,chars=328091 sentences_fix=4300 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041573 age_ms=354 alt_m=8.9,1,0,,,,,,,,,,,,
1782816174.592563,2026-06-30T10:42:54.592Z,0.5493024534812088,1.0230772359719233,0.12858328088539042,5.48903913394493e-07,2.519598785364086e-07,0.6264743053969538,38.047051,-4.041576,,8,2.0,1,,chars=328239 sentences_fix=4302 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041576 age_ms=346 alt_m=9.2,38.047051,-4.041576,,8,1,,chars=328239 sentences_fix=4302 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041576 age_ms=346 alt_m=9.2,1,0,,,,,,,,,,,,
1782816175.573592,2026-06-30T10:42:55.573Z,0.5469877757672129,1.02973579312018,0.12841243600118848,5.49720135436159e-07,2.513696257760504e-07,0.6257151210364507,38.047051,-4.041577,,8,2.0,1,,chars=328387 sentences_fix=4304 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041577 age_ms=349 alt_m=9.6,38.047051,-4.041577,,8,1,,chars=328387 sentences_fix=4304 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041577 age_ms=349 alt_m=9.6,1,0,,,,,,,,,,,,
1782816176.564898,2026-06-30T10:42:56.565Z,0.5357480818675043,1.0397927805366194,0.1282415792753146,5.523879398890429e-07,2.494469663039531e-07,0.6232366406974033,38.047049,-4.041575,,8,2.0,1,,chars=328536 sentences_fix=4306 failed_checksum=0 sats=8 hdop=2.0 lat=38.047049 lon=-4.041575 age_ms=347 alt_m=10.0,38.047049,-4.041575,,8,1,,chars=328536 sentences_fix=4306 failed_checksum=0 sats=8 hdop=2.0 lat=38.047049 lon=-4.041575 age_ms=347 alt_m=10.0,1,0,,,,,,,,,,,,
1782816177.606864,2026-06-30T10:42:57.607Z,0.5279022850811333,1.0563615708917706,0.12807072705243464,5.53374156042927e-07,2.4873874991066286e-07,0.6223215305861678,38.047048,-4.041574,,8,2.0,1,,chars=328685 sentences_fix=4308 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041574 age_ms=346 alt_m=10.2,38.047048,-4.041574,,8,1,,chars=328685 sentences_fix=4308 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041574 age_ms=346 alt_m=10.2,1,0,,,,,,,,,,,,
1782816178.571916,2026-06-30T10:42:58.572Z,0.5241661757573809,1.0780630309651127,0.12789988028225807,5.547666744728346e-07,2.477410881137212e-07,0.6210304343756894,38.047048,-4.041576,,8,2.0,1,,chars=328834 sentences_fix=4310 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041576 age_ms=348 alt_m=10.5,38.047048,-4.041576,,8,1,,chars=328834 sentences_fix=4310 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041576 age_ms=348 alt_m=10.5,1,0,,,,,,,,,,,,
1782816179.56337,2026-06-30T10:42:59.563Z,0.5244188108725976,1.1009783939417055,0.1277290388043252,5.605466882876932e-07,2.436289901811855e-07,0.6156840765532773,38.047047,-4.041579,,8,2.0,1,,chars=328983 sentences_fix=4312 failed_checksum=0 sats=8 hdop=2.0 lat=38.047047 lon=-4.041579 age_ms=346 alt_m=10.8,38.047047,-4.041579,,8,1,,chars=328983 sentences_fix=4312 failed_checksum=0 sats=8 hdop=2.0 lat=38.047047 lon=-4.041579 age_ms=346 alt_m=10.8,1,0,,,,,,,,,,,,
1782816180.553357,2026-06-30T10:43:00.553Z,0.5226712916285982,1.122935197674814,0.12757528630448858,5.635881673985978e-07,2.414837955682085e-07,0.6128789031562165,38.047046,-4.041582,,8,2.0,1,,chars=329132 sentences_fix=4314 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041582 age_ms=348 alt_m=11.0,38.047046,-4.041582,,8,1,,chars=329132 sentences_fix=4314 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041582 age_ms=348 alt_m=11.0,1,0,,,,,,,,,,,,
