ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782815440.696141,2026-06-30T10:30:40.696Z,100.93.178.118,38.046329,-4.04287,,6,2.9,1,,chars=218475 sentences_fix=2834 failed_checksum=0 sats=6 hdop=2.9 lat=38.046329 lon=-4.042870 age_ms=423 alt_m=-19.5,63 68 61 72 73 3d 32 31 38 34 37 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 33 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 32 39 20 6c 6f 6e 3d 2d 34 2e 30 34 32 38 37 30 20 61 67 65 5f 6d 73 3d 34 32 33 20 61 6c 74 5f 6d 3d 2d 31 39 2e 35 0d 0a,38.046329,-4.04287,,6,1,
1782815441.682927,2026-06-30T10:30:41.683Z,100.93.178.118,38.046321,-4.042851,,6,2.9,1,,chars=218626 sentences_fix=2836 failed_checksum=0 sats=6 hdop=2.9 lat=38.046321 lon=-4.042851 age_ms=422 alt_m=-19.6,63 68 61 72 73 3d 32 31 38 36 32 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 33 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 32 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 38 35 31 20 61 67 65 5f 6d 73 3d 34 32 32 20 61 6c 74 5f 6d 3d 2d 31 39 2e 36 0d 0a,38.046321,-4.042851,,6,1,
1782815442.680543,2026-06-30T10:30:42.682Z,100.93.178.118,38.046317,-4.042832,,6,2.9,1,,chars=218777 sentences_fix=2838 failed_checksum=0 sats=6 hdop=2.9 lat=38.046317 lon=-4.042832 age_ms=424 alt_m=-19.7,63 68 61 72 73 3d 32 31 38 37 37 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 33 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 31 37 20 6c 6f 6e 3d 2d 34 2e 30 34 32 38 33 32 20 61 67 65 5f 6d 73 3d 34 32 34 20 61 6c 74 5f 6d 3d 2d 31 39 2e 37 0d 0a,38.046317,-4.042832,,6,1,
1782815443.701382,2026-06-30T10:30:43.701Z,100.93.178.118,38.046312,-4.042813,,6,2.9,1,,chars=218928 sentences_fix=2840 failed_checksum=0 sats=6 hdop=2.9 lat=38.046312 lon=-4.042813 age_ms=425 alt_m=-19.8,63 68 61 72 73 3d 32 31 38 39 32 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 34 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 31 32 20 6c 6f 6e 3d 2d 34 2e 30 34 32 38 31 33 20 61 67 65 5f 6d 73 3d 34 32 35 20 61 6c 74 5f 6d 3d 2d 31 39 2e 38 0d 0a,38.046312,-4.042813,,6,1,
1782815444.781152,2026-06-30T10:30:44.781Z,100.93.178.118,38.046309,-4.042793,,6,2.9,1,,chars=219079 sentences_fix=2842 failed_checksum=0 sats=6 hdop=2.9 lat=38.046309 lon=-4.042793 age_ms=424 alt_m=-19.8,63 68 61 72 73 3d 32 31 39 30 37 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 34 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 39 20 6c 6f 6e 3d 2d 34 2e 30 34 32 37 39 33 20 61 67 65 5f 6d 73 3d 34 32 34 20 61 6c 74 5f 6d 3d 2d 31 39 2e 38 0d 0a,38.046309,-4.042793,,6,1,
1782815445.676157,2026-06-30T10:30:45.676Z,100.93.178.118,38.046305,-4.042774,,6,2.9,1,,chars=219230 sentences_fix=2844 failed_checksum=0 sats=6 hdop=2.9 lat=38.046305 lon=-4.042774 age_ms=424 alt_m=-19.9,63 68 61 72 73 3d 32 31 39 32 33 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 34 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 35 20 6c 6f 6e 3d 2d 34 2e 30 34 32 37 37 34 20 61 67 65 5f 6d 73 3d 34 32 34 20 61 6c 74 5f 6d 3d 2d 31 39 2e 39 0d 0a,38.046305,-4.042774,,6,1,
1782815446.761796,2026-06-30T10:30:46.762Z,100.93.178.118,38.0463,-4.042756,,6,2.9,1,,chars=219381 sentences_fix=2846 failed_checksum=0 sats=6 hdop=2.9 lat=38.046300 lon=-4.042756 age_ms=424 alt_m=-20.0,63 68 61 72 73 3d 32 31 39 33 38 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 34 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 36 20 68 64 6f 70 3d 32 2e 39 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 30 20 6c 6f 6e 3d 2d 34 2e 30 34 32 37 35 36 20 61 67 65 5f 6d 73 3d 34 32 34 20 61 6c 74 5f 6d 3d 2d 32 30 2e 30 0d 0a,38.0463,-4.042756,,6,1,
1782815447.685053,2026-06-30T10:30:47.685Z,100.93.178.118,38.046291,-4.042724,,7,2.5,1,,chars=219532 sentences_fix=2848 failed_checksum=0 sats=7 hdop=2.5 lat=38.046291 lon=-4.042724 age_ms=418 alt_m=-20.8,63 68 61 72 73 3d 32 31 39 35 33 32 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 34 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 39 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 37 32 34 20 61 67 65 5f 6d 73 3d 34 31 38 20 61 6c 74 5f 6d 3d 2d 32 30 2e 38 0d 0a,38.046291,-4.042724,,7,1,
1782815448.679617,2026-06-30T10:30:48.680Z,100.93.178.118,38.046276,-4.042663,,7,2.5,1,,chars=219683 sentences_fix=2850 failed_checksum=0 sats=7 hdop=2.5 lat=38.046276 lon=-4.042663 age_ms=415 alt_m=-22.1,63 68 61 72 73 3d 32 31 39 36 38 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 35 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 37 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 36 33 20 61 67 65 5f 6d 73 3d 34 31 35 20 61 6c 74 5f 6d 3d 2d 32 32 2e 31 0d 0a,38.046276,-4.042663,,7,1,
1782815449.698755,2026-06-30T10:30:49.698Z,100.93.178.118,38.046271,-4.042664,,7,2.5,1,,chars=219834 sentences_fix=2852 failed_checksum=0 sats=7 hdop=2.5 lat=38.046271 lon=-4.042664 age_ms=417 alt_m=-22.8,63 68 61 72 73 3d 32 31 39 38 33 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 35 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 37 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 36 34 20 61 67 65 5f 6d 73 3d 34 31 37 20 61 6c 74 5f 6d 3d 2d 32 32 2e 38 0d 0a,38.046271,-4.042664,,7,1,
1782815450.680896,2026-06-30T10:30:50.681Z,100.93.178.118,38.046251,-4.042644,,7,2.5,1,,chars=219985 sentences_fix=2854 failed_checksum=0 sats=7 hdop=2.5 lat=38.046251 lon=-4.042644 age_ms=410 alt_m=-23.7,63 68 61 72 73 3d 32 31 39 39 38 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 35 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 34 34 20 61 67 65 5f 6d 73 3d 34 31 30 20 61 6c 74 5f 6d 3d 2d 32 33 2e 37 0d 0a,38.046251,-4.042644,,7,1,
1782815451.753507,2026-06-30T10:30:51.754Z,100.93.178.118,38.046243,-4.042614,,7,2.5,1,,chars=220136 sentences_fix=2856 failed_checksum=0 sats=7 hdop=2.5 lat=38.046243 lon=-4.042614 age_ms=420 alt_m=-24.2,63 68 61 72 73 3d 32 32 30 31 33 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 35 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 34 33 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 31 34 20 61 67 65 5f 6d 73 3d 34 32 30 20 61 6c 74 5f 6d 3d 2d 32 34 2e 32 0d 0a,38.046243,-4.042614,,7,1,
1782815452.712088,2026-06-30T10:30:52.712Z,100.93.178.118,38.046234,-4.042582,,7,2.5,1,,chars=220287 sentences_fix=2858 failed_checksum=0 sats=7 hdop=2.5 lat=38.046234 lon=-4.042582 age_ms=419 alt_m=-24.8,63 68 61 72 73 3d 32 32 30 32 38 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 35 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 33 34 20 6c 6f 6e 3d 2d 34 2e 30 34 32 35 38 32 20 61 67 65 5f 6d 73 3d 34 31 39 20 61 6c 74 5f 6d 3d 2d 32 34 2e 38 0d 0a,38.046234,-4.042582,,7,1,
1782815453.701362,2026-06-30T10:30:53.701Z,100.93.178.118,38.046236,-4.042575,,7,2.5,1,,chars=220438 sentences_fix=2860 failed_checksum=0 sats=7 hdop=2.5 lat=38.046236 lon=-4.042575 age_ms=422 alt_m=-25.0,63 68 61 72 73 3d 32 32 30 34 33 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 36 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 33 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 35 37 35 20 61 67 65 5f 6d 73 3d 34 32 32 20 61 6c 74 5f 6d 3d 2d 32 35 2e 30 0d 0a,38.046236,-4.042575,,7,1,
1782815454.683329,2026-06-30T10:30:54.683Z,100.93.178.118,38.046289,-4.042624,,7,2.5,1,,chars=220588 sentences_fix=2862 failed_checksum=0 sats=7 hdop=2.5 lat=38.046289 lon=-4.042624 age_ms=416 alt_m=-24.7,63 68 61 72 73 3d 32 32 30 35 38 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 36 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 38 39 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 32 34 20 61 67 65 5f 6d 73 3d 34 31 36 20 61 6c 74 5f 6d 3d 2d 32 34 2e 37 0d 0a,38.046289,-4.042624,,7,1,
1782815455.700876,2026-06-30T10:30:55.701Z,100.93.178.118,38.046287,-4.042614,,7,2.5,1,,chars=220738 sentences_fix=2864 failed_checksum=0 sats=7 hdop=2.5 lat=38.046287 lon=-4.042614 age_ms=434 alt_m=-25.1,63 68 61 72 73 3d 32 32 30 37 33 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 36 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 38 37 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 31 34 20 61 67 65 5f 6d 73 3d 34 33 34 20 61 6c 74 5f 6d 3d 2d 32 35 2e 31 0d 0a,38.046287,-4.042614,,7,1,
1782815456.710225,2026-06-30T10:30:56.710Z,100.93.178.118,38.046292,-4.042614,,7,2.5,1,,chars=220888 sentences_fix=2866 failed_checksum=0 sats=7 hdop=2.5 lat=38.046292 lon=-4.042614 age_ms=428 alt_m=-25.3,63 68 61 72 73 3d 32 32 30 38 38 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 36 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 39 32 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 31 34 20 61 67 65 5f 6d 73 3d 34 32 38 20 61 6c 74 5f 6d 3d 2d 32 35 2e 33 0d 0a,38.046292,-4.042614,,7,1,
1782815457.727716,2026-06-30T10:30:57.728Z,100.93.178.118,38.046298,-4.042612,,7,2.5,1,,chars=221038 sentences_fix=2868 failed_checksum=0 sats=7 hdop=2.5 lat=38.046298 lon=-4.042612 age_ms=422 alt_m=-25.4,63 68 61 72 73 3d 32 32 31 30 33 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 36 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 32 39 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 31 32 20 61 67 65 5f 6d 73 3d 34 32 32 20 61 6c 74 5f 6d 3d 2d 32 35 2e 34 0d 0a,38.046298,-4.042612,,7,1,
1782815458.691517,2026-06-30T10:30:58.692Z,100.93.178.118,38.046301,-4.042609,,7,2.5,1,,chars=221188 sentences_fix=2870 failed_checksum=0 sats=7 hdop=2.5 lat=38.046301 lon=-4.042609 age_ms=418 alt_m=-25.6,63 68 61 72 73 3d 32 32 31 31 38 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 37 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 30 39 20 61 67 65 5f 6d 73 3d 34 31 38 20 61 6c 74 5f 6d 3d 2d 32 35 2e 36 0d 0a,38.046301,-4.042609,,7,1,
1782815459.680359,2026-06-30T10:30:59.680Z,100.93.178.118,38.046303,-4.042603,,7,2.5,1,,chars=221338 sentences_fix=2872 failed_checksum=0 sats=7 hdop=2.5 lat=38.046303 lon=-4.042603 age_ms=427 alt_m=-25.9,63 68 61 72 73 3d 32 32 31 33 33 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 37 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 33 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 30 33 20 61 67 65 5f 6d 73 3d 34 32 37 20 61 6c 74 5f 6d 3d 2d 32 35 2e 39 0d 0a,38.046303,-4.042603,,7,1,
1782815460.674935,2026-06-30T10:31:00.675Z,100.93.178.118,38.046307,-4.0426,,7,2.5,1,,chars=221488 sentences_fix=2874 failed_checksum=0 sats=7 hdop=2.5 lat=38.046307 lon=-4.042600 age_ms=422 alt_m=-25.8,63 68 61 72 73 3d 32 32 31 34 38 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 32 38 37 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 35 20 6c 61 74 3d 33 38 2e 30 34 36 33 30 37 20 6c 6f 6e 3d 2d 34 2e 30 34 32 36 30 30 20 61 67 65 5f 6d 73 3d 34 32 32 20 61 6c 74 5f 6d 3d 2d 32 35 2e 38 0d 0a,38.046307,-4.0426,,7,1,
