ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782389797.743288,2026-06-25T12:16:37.743Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389798.582818,2026-06-25T12:16:38.583Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389799.606175,2026-06-25T12:16:39.606Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389800.575012,2026-06-25T12:16:40.575Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389801.588542,2026-06-25T12:16:41.588Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389802.607537,2026-06-25T12:16:42.607Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389803.565192,2026-06-25T12:16:43.565Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389804.586482,2026-06-25T12:16:44.586Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389805.604421,2026-06-25T12:16:45.604Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389806.565743,2026-06-25T12:16:46.566Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
